행정동코드,total_all_20234,solo_all_20234,total_20_20234,solo_20_20234,total_25_20234,solo_25_20234,total_30_20234,solo_30_20234,total_35_20234,solo_35_20234,total_40_20234,solo_40_20234,total_45_20234,solo_45_20234,total_50_20234,solo_50_20234,total_55_20234,solo_55_20234,total_60_20234,solo_60_20234,total_65_20234,solo_65_20234,total_70_20234,solo_70_20234,total_75_20234,solo_75_20234,자치구,행정동명
1110054,16113,1435,1475,78,1337,71,1327,150,1211,95,1690,121,1951,126,1862,139,1888,134,1184,96,744,105,588,78,856,242,도봉구,쌍문4동
1110055,25506,4192,2224,246,2080,246,2087,386,1998,275,2354,286,2719,419,2806,380,2922,435,2032,360,1592,336,1025,209,1667,614,도봉구,방학1동
1110056,17823,2776,1535,87,1279,90,1424,162,1411,153,1783,287,1981,284,1920,264,1845,281,1443,202,1114,228,780,196,1308,542,도봉구,방학2동
1110057,23599,1529,1990,40,1953,40,1779,96,1868,78,2523,90,2634,89,2759,131,2811,134,1784,106,1058,137,1040,131,1400,457,도봉구,방학3동
1110059,20864,3608,1616,230,1623,257,1971,316,1983,270,2373,352,2296,297,2064,306,2098,277,1469,208,1109,232,832,175,1430,688,도봉구,창1동
1110060,24553,3066,2135,202,2113,184,2495,277,2366,270,2493,300,2504,267,2492,238,2467,247,1748,174,1334,262,970,181,1436,464,도봉구,창2동
1110061,12564,2246,1083,116,901,106,1079,190,1137,177,1250,198,1346,208,1346,200,1258,244,940,184,809,174,552,143,863,306,도봉구,창3동
1110062,23660,2310,1992,75,1789,75,2118,279,2192,237,2693,198,2835,211,2701,192,2407,209,1514,129,1079,159,892,110,1448,436,도봉구,창4동
1110063,21180,2342,1832,147,1837,166,2160,245,1903,205,1989,185,2181,182,2315,177,2330,183,1608,141,1065,169,792,123,1168,419,도봉구,창5동
1110064,19330,3596,1479,134,1395,148,1525,250,1425,197,1563,190,1744,196,1960,358,2100,426,1769,345,1573,377,1055,264,1742,711,도봉구,도봉1동
1110065,23996,2639,1661,95,1741,104,2145,213,2216,206,2130,216,2048,185,2299,202,2783,216,2242,187,1732,250,1207,197,1792,568,도봉구,도봉2동
1111051,19127,3914,2435,1026,1930,661,1684,213,1788,163,1713,177,1589,151,1723,222,1781,261,1455,216,1133,209,792,169,1104,446,노원구,월계1동
1111052,22628,3140,1877,158,1566,121,1929,173,2233,177,2266,192,2208,198,2140,233,2392,281,1940,236,1480,371,1032,286,1565,714,노원구,월계2동
1111053,27589,3796,1908,113,2029,118,2987,307,3250,330,2955,264,2509,219,2464,265,2768,295,2177,226,1601,411,1092,294,1849,954,노원구,월계3동
1111056,36647,5693,5616,2181,3281,859,3208,331,3417,317,4011,217,3910,199,3495,280,3223,251,2216,201,1561,214,1086,141,1623,502,노원구,공릉2동
1111058,23236,3575,2472,259,1944,199,1549,262,1535,237,2389,167,3065,206,2877,275,2471,276,1523,217,1088,346,949,358,1374,773,노원구,하계1동
1111059,18686,1490,1822,45,1302,40,1339,116,1591,111,2382,77,2633,88,2278,129,1741,117,1033,72,805,123,622,96,1138,476,노원구,하계2동
1111060,19799,1374,2166,82,1215,54,877,90,1197,112,2812,88,3542,119,2869,128,1916,91,979,49,672,108,639,108,915,345,노원구,중계본동
1111061,18807,1300,1941,74,1058,47,663,60,1191,96,3393,75,3893,86,2622,139,1570,108,763,72,520,107,427,83,766,353,노원구,중계1동
1111064,18582,1995,1749,94,1243,77,1244,103,1470,120,2228,128,2418,118,2085,175,1745,162,1270,134,1127,202,783,165,1220,517,노원구,중계4동
1111065,34495,3830,2987,166,2796,183,3121,334,3008,259,3422,319,3733,313,3689,304,3820,327,2621,258,1791,333,1413,246,2094,788,노원구,상계1동
1111066,17798,2808,1855,310,1649,288,1436,347,1359,219,1709,173,2033,198,2050,240,1889,211,1334,175,875,144,648,116,961,387,노원구,상계2동
1111069,20343,3476,1922,204,1599,201,1644,242,1627,197,1999,255,2275,272,2090,300,2085,352,1487,228,1194,330,878,231,1543,664,노원구,상계5동
1111072,18099,2087,1143,90,1276,120,3135,342,2641,252,2265,175,1969,132,1396,126,1306,114,956,81,722,149,487,105,803,401,노원구,상계8동
1111073,17991,2109,1439,86,1306,85,1833,220,1823,190,2136,162,2257,179,1843,179,1781,151,1224,122,811,145,599,105,939,485,노원구,상계9동
1111074,15148,1640,1369,87,1279,95,1781,170,1501,152,1602,161,1726,143,1575,106,1513,105,934,70,629,113,548,98,691,340,노원구,상계10동
1111076,28203,4248,2254,215,1951,208,2098,227,2220,193,2747,264,2854,235,2948,304,2992,362,2355,318,1936,503,1467,343,2381,1076,노원구,상계34동
1111077,27163,4016,2314,224,2189,219,2908,449,2891,435,3258,413,3145,341,2774,321,2432,250,1726,234,1136,245,975,247,1415,638,노원구,상계67동
1111078,31317,4666,2420,94,2052,88,2687,313,3129,287,3684,350,3411,356,3019,314,2850,310,2187,234,1858,584,1449,428,2571,1308,노원구,중계23동
1111079,31939,7944,3577,1912,3275,1482,3414,728,3044,610,2900,478,2786,472,2943,321,3172,374,2418,303,1607,399,1213,268,1590,597,노원구,공릉1동
1112051,26171,5563,1815,398,2155,386,2721,630,2655,535,2559,466,2502,370,2421,407,2587,400,1909,351,1621,462,1215,295,2011,863,은평구,녹번동
1112052,33253,5287,2539,369,2615,385,3386,505,3383,434,3430,429,3200,334,3298,386,3176,403,2372,301,1958,489,1462,377,2434,875,은평구,불광1동
1112055,19530,3053,1693,297,1727,309,1915,389,1596,303,1907,224,1973,229,1944,222,2015,190,1443,168,1258,193,779,126,1280,403,은평구,갈현1동
